stim_set,Welcome.started,Welcome.stopped,welcome_keyResp.keys,welcome_keyResp.rt,welcome_keyResp.duration,participant,phase,date,expName,psychopyVersion,OS,frameRate,Encode_instruct.started,Encode_instruct.stopped,encode_instruct_keyResp.keys,encode_instruct_keyResp.rt,encode_instruct_keyResp.duration,Oper_screen_instruct.started,Oper_screen_instruct.stopped,operscreen_instruct_keyResp.keys,operscreen_instruct_keyResp.rt,operscreen_instruct_keyResp.duration,Operations_instruct.started,Operations_instruct.stopped,operations_instruct_keyResp.keys,operations_instruct_keyResp.rt,operations_instruct_keyResp.duration,Probe_screen_instruct.started,Probe_screen_instruct.stopped,probescreen_instruct_keyResp.keys,probescreen_instruct_keyResp.rt,probescreen_instruct_keyResp.duration,Probe_instruct.started,Probe_instruct.stopped,probe_instructions_keyResp.keys,probe_instructions_keyResp.rt,probe_instructions_keyResp.duration,Practice_begin.started,Practice_begin.stopped,prac_begin_keyResp.keys,prac_begin_keyResp.rt,prac_begin_keyResp.duration,Trial_prepare.started,Trial_prepare.stopped,Encode.started,Encode.stopped,Delay_2000.started,Delay_2000.stopped,Manipulate.started,Manipulate.stopped,Delay_4000.started,Delay_4000.stopped,Probe.started,Probe.stopped,probe_keyResp.keys,ITI.started,ITI.stopped,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,encode_1_cat,encode_2_cat,operation,replace_cat,cue_position,trial_num,probe_subtype,run_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img,probe_keyResp.rt,probe_keyResp.duration,Practice_end.started,Practice_end.stopped,pracend_keyResp.keys,pracend_keyResp.rt,pracend_keyResp.duration,Main_exp_begin.started,Main_exp_begin.stopped,main_exp_begin.keys,main_exp_begin.rt,main_exp_begin.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Rest.started,Rest.stopped,rest_continue.keys,Debrief.started,Debrief.stopped,debrief_keyResp.keys
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.8324,1305.8309,1305.8309,1307.8309,1307.8313,1309.8297,1309.8297,1313.8306,1313.8311,1315.8307,,1315.8311,1320.8297,,,,,,places,fruits,suppress,NA,right,18,lure,3,5,0,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes05.png,,,,,,,,,,,,,0,65,65,65,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.8311,1322.8308,1322.8308,1324.8307,1324.8314,1326.8306,1326.8306,1330.8305,1330.831,1332.8305,,1332.8312,1337.8297,,,,,,places,fruits,replace,faces,left,19,replacement,3,5,0,stimuli/images/places/glass_bridge.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/mila_kunis.png,stimuli/images/faces/mila_kunis.png,,,,,,,,,,,,,0,66,66,66,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.8312,1339.8297,1339.8298,1341.8301,1341.8304,1343.8303,1343.8304,1347.8302,1347.8305,1349.8301,,1349.8307,1354.8301,,,,,,places,fruits,replace,faces,right,20,uncued,3,5,0,stimuli/images/places/matterhorn.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/george_clooney.png,stimuli/images/places/matterhorn.png,,,,,,,,,,,,,0,67,67,67,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.832,1356.8291,1356.8291,1358.8301,1358.8306,1360.8291,1360.8291,1364.8299,1364.8302,1366.8295,,1366.8299,1369.8299,,,,,,fruits,places,maintain,NA,left,21,novel,3,3,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/unique_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/sajama.png,,,,,,,,,,,,,0,68,68,68,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.8313,1371.8293,1371.8293,1373.8292,1373.8297,1375.8289,1375.829,1379.8288,1379.8293,1381.8294,,1381.8298,1384.8295,,,,,,fruits,places,maintain,NA,right,22,novel,3,3,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/gherkin.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/black_grapes.png,,,,,,,,,,,,,0,69,69,69,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.8304,1386.8296,1386.8296,1388.8293,1388.8298,1390.8287,1390.8287,1394.8285,1394.829,1396.8286,,1396.8289,1401.8287,,,,,,fruits,places,suppress,NA,left,23,novel,3,5,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/places/covered_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/black_beach_surf.png,,,,,,,,,,,,,0,70,70,70,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.8281,1453.828,1401.8298,1403.8296,1403.8296,1405.829,1405.8296,1407.8294,1407.8295,1411.8294,1411.8297,1413.8284,,1413.8289,1418.8285,,,,,,fruits,places,suppress,NA,right,24,novel,3,5,1,stimuli/images/fruits/watermelon.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/taj_mahal.png,,,,,,,,,,,,,0,71,71,71,1,1418.8296,1448.828,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.829,1455.8279,1455.8279,1457.8287,1457.8292,1459.8284,1459.8285,1463.8287,1463.8294,1465.8284,,1465.829,1469.8285,,,,,,faces,places,maintain,NA,left,1,novel,4,4,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/matterhorn.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/venus_williams.png,,,,,,,,,,,,,0,72,72,72,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.83,1471.8286,1471.8286,1473.8284,1473.829,1475.8278,1475.8278,1479.8276,1479.828,1481.8275,,1481.828,1484.8282,,,,,,faces,places,maintain,NA,right,2,cued,4,3,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/royal_albert_hall.png,,,,,,,,,,,,,0,73,73,73,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.8302,1486.8283,1486.8284,1488.8282,1488.8287,1490.8282,1490.8283,1494.8282,1494.8287,1496.8274,,1496.8277,1501.8282,,,,,,faces,places,suppress,NA,left,3,uncued,4,5,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/glass_bridge.png,,,,,,,,,,,,,0,74,74,74,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.8295,1503.8281,1503.8281,1505.8269,1505.8271,1507.8275,1507.8276,1511.828,1511.8284,1513.8281,,1513.8285,1518.8279,,,,,,faces,places,suppress,NA,right,4,lure,4,5,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png,,,,,,,,,,,,,0,75,75,75,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.8288,1520.828,1520.8281,1522.827,1522.8274,1524.8278,1524.8278,1528.8277,1528.8282,1530.8278,,1530.8281,1535.8276,,,,,,places,faces,replace,fruits,left,5,novel,4,5,0,stimuli/images/places/mount_everest.png,stimuli/images/faces/joe_biden.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/jennifer_aniston.png,,,,,,,,,,,,,0,76,76,76,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.829,1537.8267,1537.8268,1539.8272,1539.8276,1541.8267,1541.8267,1545.8265,1545.8269,1547.8273,,1547.8278,1551.8275,,,,,,places,faces,replace,fruits,right,6,novel,4,4,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/zoe_saldana.png,stimuli/images/fruits/pear03.png,stimuli/images/places/mount_hood.png,,,,,,,,,,,,,0,77,77,77,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.8289,1553.8266,1553.8266,1555.8265,1555.827,1557.8271,1557.8271,1561.8264,1561.8269,1563.8273,,1563.8278,1566.8263,,,,,,places,faces,maintain,NA,left,7,cued,4,3,0,stimuli/images/places/piza.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/piza.png,,,,,,,,,,,,,0,78,78,78,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.8276,1568.8272,1568.8272,1570.8272,1570.8277,1572.827,1572.8271,1576.8266,1576.8271,1578.8271,,1578.8275,1583.8258,,,,,,places,faces,maintain,NA,right,8,novel,4,5,0,stimuli/images/places/aoraki.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/barack_obama.png,,,,,,,,,,,,,0,79,79,79,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.8266,1585.8265,1585.8265,1587.8267,1587.8271,1589.827,1589.827,1593.8267,1593.8269,1595.8267,,1595.8271,1598.8268,,,,,,faces,fruits,suppress,NA,left,9,uncued,4,3,0,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_fuji.png,,,,,,,,,,,,,0,80,80,80,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.8282,1600.8268,1600.8269,1602.8269,1602.8275,1604.8269,1604.8269,1608.8258,1608.8262,1610.8259,,1610.8262,1615.8265,,,,,,faces,fruits,suppress,NA,right,10,uncued,4,5,0,stimuli/images/faces/macklemore.png,stimuli/images/fruits/leaning_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/macklemore.png,,,,,,,,,,,,,0,81,81,81,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.8279,1617.8265,1617.8265,1619.8265,1619.8269,1621.8264,1621.8264,1625.8264,1625.8267,1627.8262,,1627.8265,1630.8263,,,,,,faces,fruits,replace,places,left,11,uncued,4,3,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/places/covered_bridge.png,stimuli/images/fruits/mixed_grapes03.png,,,,,,,,,,,,,0,82,82,82,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.8277,1632.8257,1632.8258,1634.8261,1634.8265,1636.8262,1636.8262,1640.8261,1640.8267,1642.8262,,1642.8266,1646.8261,,,,,,faces,fruits,replace,places,right,12,lure,4,4,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/green_grapes.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/green_grapes.png,,,,,,,,,,,,,0,83,83,83,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.8274,1648.8258,1648.8258,1650.826,1650.8266,1652.8256,1652.8256,1656.8254,1656.8261,1658.826,,1658.8265,1662.8259,,,,,,fruits,faces,maintain,NA,left,13,novel,4,4,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/christian_bale.png,,,,,,,,,,,,,0,84,84,84,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.8271,1664.8249,1664.8249,1666.8256,1666.8259,1668.8257,1668.8258,1672.8258,1672.8262,1674.8247,,1674.825,1677.8256,,,,,,fruits,faces,maintain,NA,right,14,uncued,4,3,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/mixed_grapes05.png,,,,,,,,,,,,,0,85,85,85,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.8272,1679.8247,1679.8248,1681.8258,1681.8264,1683.8256,1683.8256,1687.8245,1687.8249,1689.8255,,1689.826,1693.8255,,,,,,fruits,faces,suppress,NA,left,15,uncued,4,4,0,stimuli/images/fruits/pear05.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/justin_bieber.png,,,,,,,,,,,,,0,86,86,86,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.8267,1695.8246,1695.8246,1697.8254,1697.8259,1699.8254,1699.8254,1703.8253,1703.8258,1705.8242,,1705.8245,1709.8246,,,,,,fruits,faces,suppress,NA,right,16,novel,4,4,0,stimuli/images/fruits/whole_pears.png,stimuli/images/faces/lebron.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/apple03b.png,,,,,,,,,,,,,0,87,87,87,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.8259,1711.8254,1711.8254,1713.825,1713.8253,1715.8245,1715.8245,1719.8247,1719.8252,1721.8251,,1721.8255,1724.8249,,,,,,places,fruits,replace,faces,left,17,lure,4,3,0,stimuli/images/places/alamo.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/rand_paul.png,stimuli/images/places/alamo.png,,,,,,,,,,,,,0,88,88,88,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.8263,1726.8241,1726.8242,1728.8246,1728.8253,1730.8249,1730.825,1734.8249,1734.8253,1736.8238,,1736.824,1741.8247,,,,,,places,fruits,replace,faces,right,18,replacement,4,5,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/rihanna.png,stimuli/images/faces/rihanna.png,,,,,,,,,,,,,0,89,89,89,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.8261,1743.8247,1743.8247,1745.8247,1745.8253,1747.8237,1747.8237,1751.8238,1751.8242,1753.8245,,1753.8247,1758.8242,,,,,,places,fruits,maintain,NA,left,19,uncued,4,5,0,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/gala_apple.png,,,,,,,,,,,,,0,90,90,90,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.8252,1760.8245,1760.8246,1762.8243,1762.8247,1764.8235,1764.8235,1768.8242,1768.8245,1770.8235,,1770.8238,1774.8233,,,,,,places,fruits,maintain,NA,right,20,novel,4,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/honeycrisp_apple.png,,,,,,,,,,,,,0,91,91,91,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.8248,1776.8243,1776.8243,1778.8243,1778.8248,1780.8241,1780.8242,1784.8238,1784.8243,1786.8243,,1786.8247,1791.8234,,,,,,fruits,places,suppress,NA,left,21,novel,4,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/harvard.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/long_bridge.png,,,,,,,,,,,,,0,92,92,92,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.8248,1793.8233,1793.8233,1795.8241,1795.8249,1797.8232,1797.8232,1801.8233,1801.8237,1803.824,,1803.8244,1807.8231,,,,,,fruits,places,suppress,NA,right,22,lure,4,4,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/gherkin.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/gherkin.png,,,,,,,,,,,,,0,93,93,93,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.8244,1809.823,1809.823,1811.8227,1811.8231,1813.8238,1813.8239,1817.8229,1817.8234,1819.8236,,1819.824,1822.8226,,,,,,fruits,places,replace,faces,left,23,uncued,4,3,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/places/mount_fuji.png,stimuli/images/faces/jj_watt.png,stimuli/images/places/mount_fuji.png,,,,,,,,,,,,,0,94,94,94,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.8229,1872.8226,1822.8241,1824.8238,1824.8238,1826.8231,1826.8235,1828.8228,1828.8228,1832.8236,1832.824,1834.8235,,1834.8239,1837.823,,,,,,fruits,places,replace,faces,right,24,replacement,4,3,1,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/flatiron_building.png,stimuli/images/faces/abby_wambach.png,stimuli/images/faces/abby_wambach.png,,,,,,,,,,,,,0,95,95,95,1,1837.8239,1867.8229,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.8237,1874.8229,1874.8229,1876.8226,1876.8231,1878.8218,1878.8218,1882.8224,1882.8227,1884.8221,,1884.8227,1888.8218,,,,,,faces,places,suppress,NA,left,1,lure,5,4,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/zoe_saldana.png,,,,,,,,,,,,,0,96,96,96,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.8235,1890.8221,1890.8222,1892.8217,1892.8222,1894.8218,1894.8218,1898.8218,1898.8222,1900.8227,,1900.823,1904.8225,,,,,,faces,places,suppress,NA,right,2,novel,5,4,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/flatiron_building.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/george_bush.png,,,,,,,,,,,,,0,97,97,97,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.8242,1906.8225,1906.8225,1908.8225,1908.8232,1910.8221,1910.8221,1914.8219,1914.8224,1916.8223,,1916.8227,1921.8223,,,,,,faces,places,replace,fruits,left,3,replacement,5,5,0,stimuli/images/faces/lebron.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/pear05.png,stimuli/images/fruits/pear05.png,,,,,,,,,,,,,0,98,98,98,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.8236,1923.8224,1923.8224,1925.8212,1925.8216,1927.8222,1927.8222,1931.8223,1931.8228,1933.8222,,1933.8228,1936.8221,,,,,,faces,places,replace,fruits,right,4,replacement,5,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/harvard.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/fruits/halved_watermelon02.png,,,,,,,,,,,,,0,99,99,99,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.8235,1938.8218,1938.8219,1940.8219,1940.8224,1942.8217,1942.8217,1946.8219,1946.8225,1948.8219,,1948.8223,1953.8219,,,,,,places,faces,maintain,NA,left,5,novel,5,5,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/john_kerry.png,,,,,,,,,,,,,0,100,100,100,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.8232,1955.8218,1955.8218,1957.8217,1957.8221,1959.8219,1959.8219,1963.8211,1963.8215,1965.8217,,1965.8221,1968.8216,,,,,,places,faces,maintain,NA,right,6,uncued,5,3,0,stimuli/images/places/skyway_bridge.png,stimuli/images/faces/alex_rodriguez.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/skyway_bridge.png,,,,,,,,,,,,,0,101,101,101,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.8228,1970.8207,1970.8207,1972.8216,1972.8221,1974.8204,1974.8204,1978.8215,1978.8219,1980.8216,,1980.822,1985.8214,,,,,,places,faces,suppress,NA,left,7,novel,5,5,0,stimuli/images/places/alamo.png,stimuli/images/faces/kobe_bryant.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/jason_statham.png,,,,,,,,,,,,,0,102,102,102,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.8228,1987.8215,1987.8216,1989.8213,1989.8218,1991.8208,1991.8208,1995.8213,1995.8217,1997.821,,1997.8215,2001.8212,,,,,,places,faces,suppress,NA,right,8,uncued,5,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/danyang_bridge.png,,,,,,,,,,,,,0,103,103,103,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.8228,2003.821,2003.8211,2005.8206,2005.8209,2007.8212,2007.8212,2011.8213,2011.8218,2013.8206,,2013.8211,2018.8208,,,,,,faces,fruits,replace,places,left,9,lure,5,5,0,stimuli/images/faces/blake_shelton.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/unique_mountains.png,stimuli/images/faces/blake_shelton.png,,,,,,,,,,,,,0,104,104,104,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.8218,2020.8203,2020.8203,2022.8209,2022.8215,2024.8205,2024.8205,2028.8204,2028.8208,2030.8203,,2030.8207,2035.8206,,,,,,faces,fruits,replace,places,right,10,uncued,5,5,0,stimuli/images/faces/rihanna.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/glass_bridge.png,stimuli/images/faces/rihanna.png,,,,,,,,,,,,,0,105,105,105,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.8218,2037.8203,2037.8203,2039.8201,2039.8206,2041.8198,2041.8198,2045.8206,2045.8211,2047.8204,,2047.8207,2052.8203,,,,,,faces,fruits,maintain,NA,left,11,novel,5,5,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/morgan_freeman.png,,,,,,,,,,,,,0,106,106,106,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.8217,2054.8195,2054.8195,2056.8198,2056.8201,2058.8203,2058.8203,2062.8202,2062.8207,2064.8202,,2064.8205,2067.8193,,,,,,faces,fruits,maintain,NA,right,12,uncued,5,3,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/pear03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/george_clooney.png,,,,,,,,,,,,,0,107,107,107,1,,,,,,
,,,,,,5034650346,maintask,2025-08-27_16h52.40.468,remlure_online,2024.2.2,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.8203,2069.8196,2069.8196,2071.8204,2071.821,2073.8191,2073.8191,2077.82,2077.8203,2079.8196,,2079.8206,2084.82,,,,,,fruits,faces,suppress,NA,left,13,uncued,5,5,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/ryan_reynolds.png,,,,,,,,,,,,,0,108,108,108,1,,,,,,
